GENEID,KD_1_1,KD_1_2,KD_2_1,KD_2_2,KD_2_3
Gm9517,0.521266593,-0.353055689,0.341005572,0.020829122,0.470549466
Gm9616,-0.142089754,-0.032952054,0.009037308,-0.124618229,-0.30961321
Gm9625,-0.289122488,-0.236268143,-0.067371173,-0.097118716,-0.15571095
Gm973,-0.229290739,-0.072823092,-0.181423022,-0.340277352,0.009269563
Gm9794,0.098492183,-0.057872601,0.205072657,-0.559848262,-0.557490309
Gm9800,0.255640007,-0.302993366,0.119321804,-0.327305848,0.236317689
Gm9843,0.145177678,-0.003314991,-0.02553896,-0.382805248,0.000723338
Gm9874,0.140560434,0.154611824,0.330524162,0.412874052,0.234252223
Gm9892,-0.209024983,0.418079582,0.228275343,-0.012094644,0.180532607
Gm9905,-0.082462008,-0.048622365,0.022755963,-0.067156892,-0.279232435
Gm9911,0.193213369,-0.328691329,0.13635907,0.025972605,0.062240274
Gm9930,-0.414336135,-0.089592679,-0.053776137,0.224101844,0.250135664
Gm9954,0.209901856,0.266044874,0.161856812,0.17895251,0.245949403
Gm9974,-0.513979563,-0.052791688,0.002965594,-0.464466135,0.04720194
Gm9996,0.299804915,-0.395419463,0.058140625,-0.084941057,0.034874226
Gmcl1,-0.146571633,-0.03876718,-0.061362079,0.039132469,0.130290419
Gmds,0.451164803,-0.095442464,0.043870303,0.144622585,-0.133867194
Gmeb1,-0.060132347,-0.044997263,0.150468599,0.135283594,0.14807739
Gmeb2,-0.309108556,-0.324000373,-0.077385814,-0.009380658,0.142238196
Gmfb,0.206137144,0.214429235,0.017802361,0.102152867,-0.069176491
Gmip,-0.004063647,-0.368160452,0.089733398,-0.014584518,0.23044674
Gmnc,0.19754222,-0.103941656,0.14750065,-0.122856644,0.275995261
Gmnn,-0.023116204,-0.217219284,0.07793519,0.059786777,0.119183945
Gmppa,-0.017052448,-0.117293525,-0.23149496,-0.148306013,0.070127012
Gmppb,0.229050527,-0.073422996,-0.076002678,0.166126418,-0.690073737
Gmpr,0.036576984,0.261565052,0.050956077,0.061772483,0.01456732
Gmpr2,-0.020876698,0.1877687,0.076089251,-0.042712178,-0.195973876
Gmps,-0.055824049,-0.0409308,0.064060718,0.134561997,0.028842213
Gna11,-0.069420797,0.039471652,-0.219005342,-0.227539447,-0.335686754
Gna12,-0.345528597,0.035393445,-0.320862419,-0.240485112,-0.451716596
Gna13,-0.454252184,-0.054802663,-0.099319451,0.061734661,-0.351512314
Gnai1,0.118362888,0.09390471,0.01503053,-0.032547239,-0.055444169
Gnai2,-0.282729473,0.089128086,-0.023666747,-0.261594601,-0.226913937
Gnai3,0.113993931,0.089259984,0.014526083,0.018870394,-0.060441795
Gnal,0.018994536,-0.073648147,0.105325679,0.088886851,0.055687104
Gnao1,-0.187211686,0.22205385,0.110906241,0.16009034,0.17838044
Gnaq,-0.072245962,0.024831917,0.054191106,0.028293588,-0.106237925
Gnas,0.010883259,0.154440007,0.053999489,-0.087207979,0.040179435
Gnaz,-0.02792455,-0.14310727,0.004875304,-0.337521935,-0.172546261
Gnb1,-0.216478848,0.172040464,-0.013789044,0.214077258,0.233950189
Gnb1l,-0.500554721,-0.088414464,-0.247076519,-0.07521658,-0.29415966
Gnb2,-0.038546307,0.358609631,-0.28319862,-0.03243587,-0.289105063
Gnb4,-0.064925919,0.003533252,0.013813142,0.019566631,-0.083522521
Gnb5,-0.146483555,0.121230188,-0.232709579,-0.110509101,-0.244170267
Gne,-0.131858035,-0.092072895,-0.092509769,-0.239961135,-0.385454622
Gng10,0.057496775,0.175200502,-0.117936355,-0.022532223,-0.263161698
Gng11,-0.178050028,0.127352495,-0.145193477,0.090042376,-0.090494072
Gng12,-0.031394148,-0.226034285,0.009227094,-0.037460482,0.108083069
Gng13,0.413600266,0.00125929,-0.055179156,-0.158264035,0.002974559
Gng2,0.188431208,0.130608239,-0.000898171,0.011082352,-0.066383054
Gng3,-0.128469745,0.112796817,-0.062375082,-0.208926144,-0.188340743
Gng4,0.132105103,-0.042215333,0.197050874,-0.015323421,-0.013609443
Gng5,-0.673243316,-0.306494988,-0.489408062,-0.215169319,-0.335507851
Gng7,-0.16048835,-0.074022731,-0.176181245,0.030948806,-0.246351247
Gnl1,-0.207939027,-0.138554299,-0.166325604,-0.317860632,-0.196041524
Gnl2,0.197094648,0.07862595,0.122781505,0.010383964,0.14823582
Gnl3,0.202746097,0.250000213,0.210892836,0.090649079,0.095737856
Gnl3l,-0.012300009,0.103261667,-0.065359051,-0.073506463,-0.096482401
Gnpat,0.009066139,0.001110643,-0.132095132,0.026782692,-0.191376195
Gnpda1,-0.2045352,-0.059435842,-0.006423664,0.062903145,0.021812705
Gnpda2,0.071561397,0.074171223,0.075224828,0.095124395,0.137497003
Gnpnat1,0.332298508,-0.143820239,-0.01048129,0.004347768,0.115486992
Gnptab,-0.156309015,0.018133472,0.05506709,-0.07739979,-0.275761107
Gnptg,-0.163159508,-0.01685898,-0.119086456,-0.124463662,-0.255884326
Gns,-0.118947923,-0.179188974,-0.026285155,-0.133529298,-0.290426935
Golga1,0.023818159,0.012183891,0.135271856,0.095738667,0.121775467
Golga2,-0.168360413,-0.348025493,0.020603912,-0.270694962,-0.047806173
Golga3,0.00551491,0.117155402,0.05846339,-0.05145381,-0.018604683
Golga4,0.117516847,0.017826302,0.177879484,0.027691879,0.122999227
Golga5,0.024924815,0.125824077,0.112278219,0.027562554,-0.036144817
Golga7,0.075565816,0.122139517,0.021931675,0.11508227,0.036261574
Golga7b,0.054183483,0.126763762,-0.024597028,-0.115711417,-0.347605887
Golgb1,0.061969547,0.072831272,0.246089127,0.048542753,0.235209274
Golim4,-0.044538448,-0.15876438,0.12176766,-0.093109521,-0.050584475
Golm1,-0.144571332,-0.204815601,-0.014091861,-0.12331738,-0.197105969
Golm2,0.148589572,0.033067919,0.221495778,0.050779793,0.146683255
Golph3,0.155714593,0.259351965,0.135071175,0.176740114,0.098618515
Golph3l,0.146739005,-0.041719639,0.024395099,-0.026364221,-0.048989498
Golt1b,0.142648107,-0.070019805,-0.025629234,0.076798056,-0.226773111
Gon4l,-0.159294294,-0.307897942,-0.023264913,0.05365167,-0.058198872
Gon7,0.145023064,-0.114692476,0.098207232,0.170207596,-0.216244951
Gopc,0.156628908,0.147682841,0.091896014,0.079785671,0.217396008
Gorab,-0.140272536,0.050111372,0.321432727,-0.051896459,0.254863043
Gorasp1,0.080012797,0.143129256,-0.047389009,-0.16262398,-0.301044154
Gorasp2,-0.181379643,-0.074156964,-0.037755745,0.062550873,0.200508359
Gosr1,0.033741587,-0.009227616,-0.088597244,-0.009377406,-0.09820073
Gosr2,-0.055555115,0.173437755,-0.177746778,-0.119029354,-0.436449097
Got1,-0.025851802,0.141021303,-0.130004315,0.044454015,-0.295309892
Got2,-0.109548583,-0.018282381,-0.193089822,-0.24356908,-0.439017862
Gp1ba,0.06367757,-0.077074069,0.040073525,-0.039030761,0.027584657
Gp1bb,-0.096634088,-0.093518416,-0.063094192,-0.162644629,-0.095530483
Gp6,0.1371465,-0.199336749,0.092523738,-0.169475751,0.116037074
Gpaa1,-0.045941968,-0.149109761,0.011227216,-0.000286354,0.29848319
Gpalpp1,0.144789233,0.191624191,0.049573225,0.044974989,-0.007774052
Gpam,-0.556400165,-0.179011068,-0.430388728,-0.321796299,-0.269230475
Gpank1,-0.113130216,0.317181924,0.273033059,-0.015474358,-0.226099066
Gpat2,-0.251374788,-0.255995518,-0.047684384,-0.111756847,0.092609818
Gpat3,0.048523144,-0.096301469,0.041997296,-0.117824638,0.50219817
Gpat4,0.004072442,-0.101220708,-0.144120504,-0.172613058,-0.278702852
Gpatch1,0.093364561,0.113700559,0.141689984,0.025542605,0.060514981
Gpatch11,0.214589324,0.157896774,0.06725917,-0.049657668,0.23017945
Gpatch2,-0.284411376,0.035092057,0.21587728,0.047212225,0.040024959
Gpatch2l,-0.071514131,0.157381308,-0.074145869,-0.044574691,-0.160223329
Gpatch3,-0.302429628,0.073047314,-0.084729836,-0.120637047,-0.053947107
Gpatch4,-0.025935912,0.134009729,0.149915716,-0.176615798,0.033907494
Gpatch8,-0.175242197,-0.031326658,0.045323294,0.028027166,0.274923943
Gpbp1,0.276302841,0.147657243,0.063640068,0.110527383,0.01014723
Gpbp1l1,0.005555229,0.007553686,0.123146462,0.083479899,0.241244778
Gpc1,-0.347472019,0.016873137,-0.09474352,-0.090380799,-0.205571043
Gpc2,-0.133217539,0.169366728,-0.109622176,-0.11195775,-0.31378073
Gpc3,-0.497829108,-0.205860288,-0.24225728,0.043243433,-0.305475237
Gpc4,0.286937252,0.006171805,0.07608654,0.173342168,-0.165271157
Gpc5,0.150112502,0.005698632,-0.180573681,-0.13017751,-0.161035703
Gpc6,0.215445836,-0.122425247,0.123040439,0.133942787,0.100775774
Gpcpd1,0.167850224,0.248879039,0.156105559,0.187006698,0.110132614
Gpd1,-0.079175634,0.031498407,-0.383323793,-0.100235178,-0.134766384
Gpd1l,-0.12387403,0.028379249,-0.193723357,-0.112978604,-0.299641934
Gpd2,-0.052675433,-0.064295413,-0.002345292,0.013762875,-0.003554216
Gphn,0.101586881,0.231076656,0.08568944,0.12058477,0.09826064
Gpi1,-0.245948716,0.051172949,-0.209687836,-0.121202356,-0.236881747
Gpkow,-0.070323864,0.285067389,0.059731156,0.048072949,-0.022894962
Gpld1,0.279386442,-0.049956823,0.146840798,0.150342756,0.140439652
Gpm6a,0.207668691,0.22176354,0.017750611,0.090438087,0.02786695
Gpm6b,0.101431697,0.192809874,-0.043412374,0.140079908,-0.010971376
Gpn1,-0.28387557,-0.142351773,-0.286611591,-0.144858928,-0.148012335
Gpn2,0.154889211,0.092099201,0.014589769,-0.278452613,-0.175850287
Gpn3,-0.060865403,0.085925227,-0.105193364,-0.321950951,-0.218892515
Gpnmb,-0.144060449,-0.4683608,0.024610491,-0.077770676,0.387276854
Gpr101,-0.24150619,-0.514310994,-0.087473753,-0.297774773,0.282412548
Gpr107,-0.223814883,-0.051269084,-0.097711409,-0.005254221,-0.199025532
Gpr108,0.337389538,0.111032496,0.037076545,0.281185081,-0.062242778
Gpr12,-0.130194545,0.207374767,0.278963005,0.318952723,0.079394012
Gpr135,0.031055087,0.283340019,0.142554739,0.06680135,0.020303722
Gpr137,-0.229833223,-0.116793596,-0.168188271,-0.205323323,-0.433490127
Gpr137b,0.069078004,-0.110295472,-0.022985251,-0.084842916,0.093778388
Gpr137c,0.13863368,0.140319808,0.172340994,0.090154803,0.108072541
Gpr139,-0.140040521,-0.568378546,-0.275681362,-0.216726821,-0.139588414
Gpr141,0.175925946,-0.370020406,-0.193722525,-0.248299812,0.375640424
Gpr146,-0.187067704,-0.427493998,-0.157525684,-0.270669403,-0.378613179
Gpr149,-0.326523135,0.057343959,-0.082857117,-0.004492208,-0.166413214
Gpr150,0.137277933,-0.392939861,0.062585752,0.060036201,0.036280839
Gpr151,0.126098562,0.343305058,0.193622385,0.012741786,0.080615086
Gpr153,0.243480987,0.021202947,-0.088865475,-0.015118123,0.067988879
Gpr155,0.055428555,-0.092874591,-0.005399709,0.130571265,0.106933584
Gpr156,-0.369477801,-0.267880317,-0.031188042,-0.289418681,-0.205568456
Gpr158,-0.091332689,0.150955112,0.10178733,0.078399152,0.04737036
Gpr161,0.292011467,-0.258533061,-0.162808583,-0.080740919,-0.240602298
Gpr162,-0.405947271,0.126422587,-0.135976646,-0.270784659,-0.149737095
Gpr165,-0.244114288,-0.336243618,-0.089159328,0.037339655,0.17326273
Gpr171,0.258995524,0.144169783,0.338744938,0.293101824,0.728438825
Gpr173,0.019488643,-0.090401265,-0.049447847,0.01834495,0.061542642
Gpr176,-0.070799158,0.055988004,-0.054937795,-0.102246814,-0.060315278
Gpr179,-0.04805183,0.322667256,0.106378914,-0.083078012,0.165664825
Gpr180,0.152618991,-0.039758076,-0.164477174,-0.092975726,-0.212592095
Gpr183,0.099553456,-0.43312365,-0.086585391,0.338597531,-0.015478963
Gpr19,-0.170899398,0.107284851,-0.19286326,-0.21559247,-0.374724259
Gpr21,0.348201631,0.225344107,0.198667809,0.39135828,0.464649378
Gpr22,0.312906158,0.23953206,0.230183579,0.111370861,0.14539912
Gpr26,0.110618404,0.21335971,0.226071031,0.26768507,0.14776539
Gpr27,-0.073837493,-0.367766099,-0.166944774,-0.186807267,-0.061494033
Gpr3,0.136865772,0.356531696,0.381908124,0.136601271,0.152181808
Gpr37,0.114459604,-0.010686781,-0.259768062,-0.014348423,-0.391988437
Gpr37l1,-0.306470224,-0.513497242,-0.749185939,-0.16347906,-0.594217604
Gpr39,0.025116985,-0.015702385,-0.246645505,-0.057146365,-0.076231288
Gpr4,-0.041974455,0.172186827,0.0033858,-0.067254064,0.332705821
Gpr45,-0.21484883,0.153753707,0.188089352,0.151930104,0.257043795
Gpr52,0.174883011,-0.285274443,0.115989023,0.066930224,0.237124944
Gpr55,-0.631185887,-0.199879096,-0.106155932,-0.209316448,-0.033775897
Gpr6,0.324153206,-0.152790665,-0.142058411,0.01399774,0.201950906
Gpr61,-0.183720313,0.036732452,-0.174884438,-0.181645669,-0.092296731
Gpr62,0.019864819,0.226853027,-0.040020671,0.057858835,0.026215903
Gpr63,-0.311683445,-0.273670451,0.041045743,0.095881875,0.154299522
Gpr68,-0.291062772,-0.01516699,-0.219202475,0.036284056,0.013144838
Gpr75,-0.170412088,-0.040201916,-0.138396383,-0.134374103,0.124537016
Gpr82,0.037479849,0.519291562,0.461776833,0.442116087,0.909393391
Gpr83,-0.262591167,0.238819539,0.122486105,0.017846031,0.125325843
Gpr85,0.175855591,0.199699221,-0.083133511,-0.147295227,-0.16966166
Gpr88,-0.153982804,-0.182859374,0.37507732,-0.199919448,-0.080101123
Gpr89,-0.004505149,0.07969983,-0.164075148,0.108534728,-0.189335354
Gprasp1,-0.015419381,0.151852746,0.007758111,0.046784263,-0.089259248
Gprasp2,0.066866959,0.204412256,-0.022353004,0.040080596,-0.086532095
Gprc5b,-0.160727412,0.010146763,-0.106288937,-0.018022128,-0.170823919
Gprc5c,0.189052915,0.116172847,0.002563302,0.137958957,-0.094556823
Gprin1,-0.205555406,-0.194410389,-0.301670424,-0.166460296,-0.247057225
Gprin2,-0.329865107,-0.184068639,-0.006894398,-0.148234087,0.02538511
Gprin3,0.006071758,-0.046083073,0.201018276,0.101207888,0.211204189
Gps1,-0.052509342,0.151052997,-0.266140283,-0.239576899,-0.413992913
Gps2,0.011715028,0.125064668,0.003376752,-0.126366907,0.422625161
Gpsm1,-0.481132176,-0.140099584,-0.216732063,-0.401113407,-0.341055685
Gpsm2,-0.258719602,0.014700951,0.039294415,-0.055133422,-0.000179701
Gpt2,-0.197834005,-0.310527996,-0.482974428,-0.295653189,-0.548392553
Gpx1,-0.426925624,-0.269439517,-0.44415561,-0.316164865,-0.76733363
Gpx3,-0.381658979,-0.265092645,-0.153561563,-0.297753604,0.033496293
Gpx4,0.011525908,0.136627416,-0.260549093,-0.317128815,-0.446733911
Gpx7,-0.05911559,-0.121963055,-0.22723127,-0.280191963,-0.35618717
Gpx8,-0.251287029,0.044142885,-0.152154322,0.017716919,-0.239100903
Gramd1a,-0.385766759,0.211996305,-0.073228223,0.002269054,-0.193450028
Gramd1b,-0.392737662,-0.113608609,0.069013158,0.021981099,0.004346854
Gramd1c,-0.061514235,0.007135917,0.132013617,0.099441747,0.18761918
Gramd2a,0.12191979,-0.389307922,-0.107796156,0.113208218,0.098478279
Gramd2b,-0.151356819,-0.408316584,-0.417024968,-0.356448523,-0.273525338
Gramd4,-0.609436519,0.074284764,-0.113256073,-0.138314802,-0.041099275
Grap2,0.123515035,-0.357913741,-0.001343885,-0.190660386,0.216846309
Grb10,-0.226990269,0.15757077,0.032207322,0.108352041,0.069556486
Grb14,-0.134306941,-0.007686792,-0.346528616,-0.127854427,0.295626362
Grb2,-0.162358497,0.153652285,0.012886643,-0.087659648,-0.024023604
Grcc10,0.015128019,0.022634034,-0.29453966,-0.255058038,-0.377943482
Greb1,-0.594536627,-0.867001293,-0.277023289,-0.474787927,0.414740949
Greb1l,-0.058387724,-0.086558148,-0.119018611,0.032566172,0.349179638
Grem1,-0.350992918,0.184791109,0.011236722,-0.062118942,0.262373843
Grem2,-0.150036476,-0.098566907,0.379628193,0.013210263,-0.126937608
Grhl1,-0.261750553,0.048116937,-0.277979728,-0.03524565,0.170504124
Grhl2,0.038008026,-0.19503796,-0.097345346,-0.034086248,0.348392341
Grhpr,0.1295866,-0.178156516,-0.169943668,-0.208806871,-0.103541777
Gria1,-0.155172737,0.006566214,-0.037365352,0.030145953,0.02498436
Gria2,0.163727552,0.258262638,0.23766438,0.249680238,0.263720885
Gria3,0.130017468,0.291666,0.245273235,0.260611344,0.183964312
Gria4,0.086594948,0.165519924,0.212733785,0.069673873,0.126338209
Grid1,-0.08064647,-0.284385694,-0.040017293,0.108184443,-0.11144056
Grid2,-0.187555988,-0.321163268,-0.158538864,-0.004681379,0.148721616
Grid2ip,0.054305643,-0.026317731,-0.035861521,-0.105243874,0.263634751
Grik1,0.031748157,0.099309434,0.357969024,0.187624065,0.470688454
Grik2,0.0123624,0.079971171,0.123742762,0.20168827,0.168525279
Grik3,0.168625245,-0.298923027,0.060282808,0.069875689,0.12102033
Grik4,-0.177951678,-0.506496868,-0.33560883,-0.082201137,-0.269637137
Grik5,0.020655225,0.046319698,-0.211129488,-0.04237629,0.003549469
Grin1,-0.432958477,-0.02149954,-0.089226971,-0.185766075,-0.217582207
Grin2a,-0.122980121,-0.07359435,0.078584395,0.125597586,0.034177013
Grin2b,-0.118738259,-0.01679412,0.12876342,0.139440852,0.077145996
Grin2d,-0.163493255,-0.441975926,-0.274492744,-0.156137011,-0.293171422
Grin3a,-0.275149601,-0.10630613,-0.121660214,0.005580078,-0.113483593
Grina,-0.302146603,0.220320295,-0.151383444,-0.075658378,-0.17184726
Grip1,-0.142613696,-0.041711826,0.032684993,-0.016041842,-0.087270814
Grip2,-0.297474399,-0.306845423,0.141179058,-0.012005075,0.10723693
Gripap1,0.020518132,0.173339713,-0.031798127,-0.144508522,-0.071306515
Grk2,-0.491436064,0.036090802,-0.197001381,-0.102213077,-0.159979732
Grk3,-0.094026116,-0.028159542,-0.086298975,-0.053917886,-0.218078163
Grk4,0.047826731,0.022055163,0.009086762,0.217203315,0.364407427
Grk5,0.007980938,-0.308412908,0.037478217,-0.064765672,-0.081371365
Grk6,-0.037275748,0.048341985,-0.14082546,-0.079409843,-0.268281011
Grm1,-0.257735583,0.24059144,0.12163527,0.070421709,-0.125970367
Grm2,0.131633743,-0.104245448,-0.14858594,-0.027297561,-0.171775971
Grm3,0.198603872,-0.033105421,0.024109368,0.086348491,0.009546521
Grm4,-0.072564079,-0.506739539,-0.13552597,-0.154028877,-0.227595407
Grm5,-0.002764354,0.077609955,0.119828618,0.14787328,0.141537417
Grm7,-0.038564394,0.106837734,0.048207868,0.169798387,0.132650015
Grm8,-0.135649963,-0.317438278,0.249429762,0.203915569,0.04446324
Grn,-0.483557556,-0.148535819,-0.217801737,-0.075814169,0.005152353
Grp,0.398677122,0.452903076,-0.046223652,0.047229121,-0.314131259
Grpel1,0.177257473,0.070215576,-0.11636336,-0.081472574,-0.207287069
Grpel2,0.18672355,-0.034408318,-0.045594452,-0.015157788,-0.144136498
Grsf1,0.139798731,0.255373055,-0.082424107,0.087654793,-0.041142814
Grtp1,-0.153258519,0.001500757,-0.108080139,0.013094778,-0.232040276
Grwd1,-0.238889457,-0.074688353,-0.071837016,0.077034033,-0.335991086
Gsap,0.20507298,0.050335114,0.004589174,0.005230197,0.15668731
Gsdme,-0.123313049,0.004598534,0.003373259,0.126425248,0.125865717
Gse1,-0.633844608,-0.087647099,-0.024566319,0.028336663,0.08746427
Gsg1l,-0.165195438,-0.476139071,-0.507265793,-0.556792982,-0.457536831
Gsk3a,0.157903926,0.243671652,0.009871586,0.173774164,-0.071303687
Gsk3b,-0.051863713,0.031602745,0.115408965,0.15958872,0.067771142
Gskip,-0.297492717,0.091151173,-0.174288196,0.005674706,-0.405805829
Gsn,-0.319257134,-0.231122971,-0.336206074,-0.327795656,-0.415032782
Gspt1,0.012225017,0.129747001,0.0857597,0.170792877,0.113728425
Gspt2,-0.073114497,0.114808746,0.150628723,0.040609578,0.194430693
Gsr,-0.018357874,-0.037154294,-0.066358933,-0.128728705,-0.202090999
Gss,0.03776455,-0.299198586,-0.148203294,0.066387394,-0.316273062
Gsta3,-0.056959653,-0.108386331,-0.327514735,-0.105546624,0.387671232
Gsta4,-0.171925353,-0.045631975,-0.350499448,-0.326869059,-0.355196558
Gsta5,-0.028581279,-0.153916635,0.049825763,0.210735014,-0.093018756
Gstcd,-0.129164091,-0.290674277,-0.199228299,0.020205989,-0.018885558
Gstk1,0.006993548,0.078082315,-0.206786163,-0.141186987,0.017377146
Gstm1,-0.59056723,-0.077154161,-0.418820767,-0.312463765,-0.48091761
Gstm2,-0.131393725,-0.279184074,0.044407342,0.12041139,-0.038159428
Gstm4,-0.607313926,0.304808766,-0.144733934,-0.084717526,-0.033131306
Gstm5,0.175990846,0.196543569,-0.260209062,-0.201496162,-0.243820965
Gstm6,-0.492374858,-0.078532004,-0.280720571,-0.277765025,-0.471609086
Gstm7,-0.181960531,-0.445681019,-0.565731393,-0.023505376,-0.481657742
Gsto1,0.031179217,-0.172226403,-0.055717294,-0.217918043,-0.190580134
Gstp1,-0.14869732,0.027167489,-0.327241971,-0.196895149,-0.33715817
Gstt1,-0.850224088,-0.241492635,-0.400830578,-0.291757329,-0.733479331
Gstz1,-0.121659428,0.043511501,-0.040672242,0.024867013,-0.059738901
Gtdc1,0.152397755,0.049747438,-0.13080753,-0.043417935,-0.02200306
Gtf2a1,0.024725065,0.0465617,0.104520776,0.132034497,0.051669157
Gtf2a2,0.10465756,-0.019014731,-0.045091282,0.116489162,-0.065954119
Gtf2b,0.004910923,0.247749846,-0.111495703,-0.109618718,-0.15131032
Gtf2e1,-0.007335517,-0.140620653,-0.015786383,0.093866679,-0.013558225
Gtf2e2,0.024014115,-0.173148855,0.15982122,0.137341141,-0.014542123
Gtf2f1,-0.085398793,0.017824768,-0.307308936,-0.337651189,-0.239893939
Gtf2f2,0.305764052,0.089990399,-0.079950393,-0.076079859,-0.157305138
Gtf2h1,-0.079477369,0.093126849,0.003864251,-0.125445415,-0.099867497
Gtf2h2,-0.014170327,0.191219447,-0.011079104,0.034761744,0.276301885
Gtf2h3,0.003045286,0.13349786,-0.065399604,0.157510478,-0.081517632
Gtf2h4,0.079078721,-0.035444753,0.024032616,-0.132622348,0.109245425
Gtf2h5,0.065394242,0.080604132,-0.06937838,-0.048183534,-0.104362223
Gtf2i,-0.292978494,0.08021036,-0.154083151,0.010848889,-0.090102434
Gtf2ird1,-0.169545149,-0.385882943,-0.104897645,-0.054161421,0.056000286
Gtf2ird2,-0.072802268,-0.563659684,-0.199078058,-0.22502366,-0.03923866
Gtf3a,-0.204589737,0.011827353,-0.291425266,-0.247453642,-0.235953935
Gtf3c1,0.040847231,-0.149958279,-0.129832659,-0.043578291,-0.135910436
Gtf3c2,-0.259294284,0.139247242,-0.004325674,0.046020168,0.244902772
Gtf3c3,0.055658376,0.21582056,0.009498642,0.053444639,-0.054018529
Gtf3c4,-0.061192614,-0.027360248,0.034969932,-0.043088735,-0.227413636
Gtf3c5,-0.18956488,-0.386628025,-0.092475617,-0.1804641,-0.523671822
Gtf3c6,0.170944468,-0.181825055,0.032196906,-0.16970831,0.08877338
Gtpbp1,0.066440549,-0.239333965,-0.12348571,-0.108427698,0.017632712
Gtpbp10,-0.31802439,-0.243905617,-0.029153016,-0.083649755,-0.096001789
Gtpbp2,-0.066468025,0.092050212,-0.200781666,-0.184379566,-0.31635621
Gtpbp3,-0.188817137,0.007135,-0.226014696,-0.255304333,-0.33834269
Gtpbp4,0.163615276,-0.016767688,0.122964178,0.058092509,0.055047836
Gtpbp6,-0.084167983,0.052801411,-0.208603213,-0.296002766,-0.426455869
Gtpbp8,0.11115143,0.152853881,0.097780874,0.095958259,0.155118629
Gtse1,-0.116972624,-0.013186884,0.061257127,0.105567137,0.294991508
Gucd1,-0.144541212,0.081058031,-0.241283384,-0.145643005,-0.330722232
Gucy1a1,-0.011888865,0.083189807,0.105448082,0.002474632,-0.055145146
Gucy1a2,0.001635117,0.077448864,0.323122519,0.250223891,0.16122577
Gucy1b1,0.051813927,0.247376449,0.009691623,0.124397193,0.117483071
Gucy2c,-0.00401132,-0.581681774,-0.235363573,-0.305565087,0.534514341
Gucy2e,-0.010154754,-0.720575906,-0.213280825,-0.344801471,0.302044686
Gucy2f,0.141924608,-0.442657273,0.298832112,-0.214518484,0.412865435
Guf1,0.273406851,0.066826105,0.183810904,0.271124928,0.242951437
Guk1,-0.107322394,-0.107186392,-0.419571816,-0.281440617,-0.686778159
Gulp1,0.02278305,-0.144035829,0.021864605,-0.167287939,-0.063747599
Gusb,-0.311065681,-0.471994125,-0.349958231,-0.24969117,-0.418789375
Gxylt1,-0.021937986,-0.379159917,-0.032287861,0.112001794,0.211004451
Gxylt2,0.037707455,-0.205015646,0.074280804,0.126461602,0.22591756
Gyg1,-0.044773097,0.106470088,-0.173257233,0.078349819,-0.076840244
Gys1,-0.66154192,0.419065699,-0.222480128,-0.133226401,-0.473382386
Gzf1,0.241338528,0.084950971,-0.029296785,-0.049488857,-0.134241966
H13,-0.114421105,-0.1888109,-0.006218333,0.034389544,0.087708412
H1f0,-0.003513599,-0.039591755,-0.063389655,-0.168597682,-0.276439702
H1f1,-0.226594641,-0.25689079,-0.684432966,-0.41200337,-0.111293041
H1f10,0.031467946,-0.151417709,-0.126506821,-0.123346127,-0.56531513
H1f2,0.256934434,0.314257482,-0.056207622,-0.030267421,-0.585995321
H1f3,-0.128732202,-0.214479725,-0.197376617,-0.300931687,-0.236954508
H1f4,-0.222408739,0.077898812,-0.117641029,-0.365827604,-0.206707763
H2-D1,0.097393634,0.078212981,-0.09776399,-0.234699624,-0.256776189
H2-DMa,-0.069247254,0.006476426,-0.065691644,-0.032316884,-0.868326705
H2-K1,-0.26220071,-0.065902306,-0.388546542,-0.108133825,-0.099812593
H2-M10.2,-0.118643853,-0.025517366,0.062736694,0.166227851,0.220360143
H2-M5,0.113989529,0.065848246,0.064546741,-0.196826205,0.264153468
H2-Ob,-0.564562438,-0.086080294,0.231351335,-0.193383605,0.093566611
H2-T22,-0.125866438,0.111828888,0.121180779,-0.009826969,-0.154808049
H2-T24,-0.162818753,0.010902272,0.047780254,0.096793607,0.509935866
H2ac13,-0.107769241,-0.120708142,-0.297101439,-0.316890362,-0.486895519
H2ac15,-0.437402465,-0.310255942,-0.430643928,-0.603020397,-0.241492205
H2ac20,-0.366030359,-0.019000092,-0.391086127,-0.404582027,-0.549965423
H2ac21,-0.362375479,0.187129328,-0.198842766,-0.224632548,-0.127591429
H2ac25,0.271471164,0.078174464,-0.1802072,-0.081519823,-0.095988761
H2ac6,-0.090532647,0.005868166,-0.293004001,-0.168415889,-0.072369162
H2ac8,0.120330586,0.233211383,-0.122624047,-0.019068194,-0.284072111
H2aj,-0.151443636,0.125632265,-0.336485933,-0.174943797,-0.325562906
H2ax,-0.253638311,-0.253026362,-0.047640342,-0.067544542,-0.17285047
H2az1,-0.062155506,0.203383587,-0.246851346,-0.060301328,-0.462897908
H2az2,-0.340821172,-0.146679763,-0.24194555,-0.274113626,-0.259197292
H2bc11,0.053882946,0.011369444,-0.184437893,-0.114467041,-0.448871987
H2bc14,-0.52560574,-0.320399763,-0.109703533,-0.201942455,-0.519187422
H2bc15,-0.316926754,-0.107498831,-0.260667506,-0.230612286,-0.36810315
H2bc18,-0.045850362,-0.022500468,-0.180408009,-0.331443729,-0.388709843
H2bc21,-0.096838508,0.046020389,-0.003807427,-0.031508854,0.198046039
